period,year,month,series_group,indicator,value,unit,source_sheet,source_row
2014-12,2014,12,mobile_connections,connections_2g,1744424,connections,8.1.CO_TEC_MOVIL,68
2014-12,2014,12,mobile_connections,connections_3g,8610313,connections,8.1.CO_TEC_MOVIL,68
2014-12,2014,12,mobile_connections,connections_4g,545410,connections,8.1.CO_TEC_MOVIL,68
2014-12,2014,12,mobile_connections,mobile_connections_total,10900147,connections,8.1.CO_TEC_MOVIL,68
2014-12,2014,12,mobile_connections,connections_3g_4g_5g,9155723,connections,8.1.CO_TEC_MOVIL,68
2015-01,2015,1,mobile_connections,connections_2g,1561338,connections,8.1.CO_TEC_MOVIL,69
2015-01,2015,1,mobile_connections,connections_3g,8479546,connections,8.1.CO_TEC_MOVIL,69
2015-01,2015,1,mobile_connections,connections_4g,631312,connections,8.1.CO_TEC_MOVIL,69
2015-01,2015,1,mobile_connections,mobile_connections_total,10672196,connections,8.1.CO_TEC_MOVIL,69
2015-01,2015,1,mobile_connections,connections_3g_4g_5g,9110858,connections,8.1.CO_TEC_MOVIL,69
2015-02,2015,2,mobile_connections,connections_2g,1456469,connections,8.1.CO_TEC_MOVIL,70
2015-02,2015,2,mobile_connections,connections_3g,8554419,connections,8.1.CO_TEC_MOVIL,70
2015-02,2015,2,mobile_connections,connections_4g,693436,connections,8.1.CO_TEC_MOVIL,70
2015-02,2015,2,mobile_connections,mobile_connections_total,10704324,connections,8.1.CO_TEC_MOVIL,70
2015-02,2015,2,mobile_connections,connections_3g_4g_5g,9247855,connections,8.1.CO_TEC_MOVIL,70
2015-03,2015,3,mobile_connections,connections_2g,1386005,connections,8.1.CO_TEC_MOVIL,71
2015-03,2015,3,mobile_connections,connections_3g,8595818,connections,8.1.CO_TEC_MOVIL,71
2015-03,2015,3,mobile_connections,connections_4g,888052,connections,8.1.CO_TEC_MOVIL,71
2015-03,2015,3,mobile_connections,mobile_connections_total,10869875,connections,8.1.CO_TEC_MOVIL,71
2015-03,2015,3,mobile_connections,connections_3g_4g_5g,9483870,connections,8.1.CO_TEC_MOVIL,71
2015-04,2015,4,mobile_connections,connections_2g,1323165,connections,8.1.CO_TEC_MOVIL,72
2015-04,2015,4,mobile_connections,connections_3g,8679998,connections,8.1.CO_TEC_MOVIL,72
2015-04,2015,4,mobile_connections,connections_4g,958294,connections,8.1.CO_TEC_MOVIL,72
2015-04,2015,4,mobile_connections,mobile_connections_total,10961457,connections,8.1.CO_TEC_MOVIL,72
2015-04,2015,4,mobile_connections,connections_3g_4g_5g,9638292,connections,8.1.CO_TEC_MOVIL,72
2015-05,2015,5,mobile_connections,connections_2g,1262111,connections,8.1.CO_TEC_MOVIL,73
2015-05,2015,5,mobile_connections,connections_3g,8726939,connections,8.1.CO_TEC_MOVIL,73
2015-05,2015,5,mobile_connections,connections_4g,1026867,connections,8.1.CO_TEC_MOVIL,73
2015-05,2015,5,mobile_connections,mobile_connections_total,11015917,connections,8.1.CO_TEC_MOVIL,73
2015-05,2015,5,mobile_connections,connections_3g_4g_5g,9753806,connections,8.1.CO_TEC_MOVIL,73
2015-06,2015,6,mobile_connections,connections_2g,1113939,connections,8.1.CO_TEC_MOVIL,74
2015-06,2015,6,mobile_connections,connections_3g,8501727,connections,8.1.CO_TEC_MOVIL,74
2015-06,2015,6,mobile_connections,connections_4g,1102739,connections,8.1.CO_TEC_MOVIL,74
2015-06,2015,6,mobile_connections,mobile_connections_total,10718405,connections,8.1.CO_TEC_MOVIL,74
2015-06,2015,6,mobile_connections,connections_3g_4g_5g,9604466,connections,8.1.CO_TEC_MOVIL,74
2015-07,2015,7,mobile_connections,connections_2g,1070145,connections,8.1.CO_TEC_MOVIL,75
2015-07,2015,7,mobile_connections,connections_3g,8771370,connections,8.1.CO_TEC_MOVIL,75
2015-07,2015,7,mobile_connections,connections_4g,1181592,connections,8.1.CO_TEC_MOVIL,75
2015-07,2015,7,mobile_connections,mobile_connections_total,11023107,connections,8.1.CO_TEC_MOVIL,75
2015-07,2015,7,mobile_connections,connections_3g_4g_5g,9952962,connections,8.1.CO_TEC_MOVIL,75
2015-08,2015,8,mobile_connections,connections_2g,1138746,connections,8.1.CO_TEC_MOVIL,76
2015-08,2015,8,mobile_connections,connections_3g,8616081,connections,8.1.CO_TEC_MOVIL,76
2015-08,2015,8,mobile_connections,connections_4g,1317988,connections,8.1.CO_TEC_MOVIL,76
2015-08,2015,8,mobile_connections,mobile_connections_total,11072815,connections,8.1.CO_TEC_MOVIL,76
2015-08,2015,8,mobile_connections,connections_3g_4g_5g,9934069,connections,8.1.CO_TEC_MOVIL,76
2015-09,2015,9,mobile_connections,connections_2g,1081318,connections,8.1.CO_TEC_MOVIL,77
2015-09,2015,9,mobile_connections,connections_3g,8685597,connections,8.1.CO_TEC_MOVIL,77
2015-09,2015,9,mobile_connections,connections_4g,1486280,connections,8.1.CO_TEC_MOVIL,77
2015-09,2015,9,mobile_connections,mobile_connections_total,11253195,connections,8.1.CO_TEC_MOVIL,77
2015-09,2015,9,mobile_connections,connections_3g_4g_5g,10171877,connections,8.1.CO_TEC_MOVIL,77
2015-10,2015,10,mobile_connections,connections_2g,864920,connections,8.1.CO_TEC_MOVIL,78
2015-10,2015,10,mobile_connections,connections_3g,8479506,connections,8.1.CO_TEC_MOVIL,78
2015-10,2015,10,mobile_connections,connections_4g,1807166,connections,8.1.CO_TEC_MOVIL,78
2015-10,2015,10,mobile_connections,mobile_connections_total,11151592,connections,8.1.CO_TEC_MOVIL,78
2015-10,2015,10,mobile_connections,connections_3g_4g_5g,10286672,connections,8.1.CO_TEC_MOVIL,78
2015-11,2015,11,mobile_connections,connections_2g,825080,connections,8.1.CO_TEC_MOVIL,79
2015-11,2015,11,mobile_connections,connections_3g,8247291,connections,8.1.CO_TEC_MOVIL,79
2015-11,2015,11,mobile_connections,connections_4g,2038046,connections,8.1.CO_TEC_MOVIL,79
2015-11,2015,11,mobile_connections,mobile_connections_total,11110417,connections,8.1.CO_TEC_MOVIL,79
2015-11,2015,11,mobile_connections,connections_3g_4g_5g,10285337,connections,8.1.CO_TEC_MOVIL,79
2015-12,2015,12,mobile_connections,connections_2g,1270825,connections,8.1.CO_TEC_MOVIL,80
2015-12,2015,12,mobile_connections,connections_3g,7885665,connections,8.1.CO_TEC_MOVIL,80
2015-12,2015,12,mobile_connections,connections_4g,2397579,connections,8.1.CO_TEC_MOVIL,80
2015-12,2015,12,mobile_connections,mobile_connections_total,11554069,connections,8.1.CO_TEC_MOVIL,80
2015-12,2015,12,mobile_connections,connections_3g_4g_5g,10283244,connections,8.1.CO_TEC_MOVIL,80
2016-01,2016,1,mobile_connections,connections_2g,1261412,connections,8.1.CO_TEC_MOVIL,81
2016-01,2016,1,mobile_connections,connections_3g,7801996,connections,8.1.CO_TEC_MOVIL,81
2016-01,2016,1,mobile_connections,connections_4g,2620047,connections,8.1.CO_TEC_MOVIL,81
2016-01,2016,1,mobile_connections,mobile_connections_total,11683455,connections,8.1.CO_TEC_MOVIL,81
2016-01,2016,1,mobile_connections,connections_3g_4g_5g,10422043,connections,8.1.CO_TEC_MOVIL,81
2016-02,2016,2,mobile_connections,connections_2g,1184571,connections,8.1.CO_TEC_MOVIL,82
2016-02,2016,2,mobile_connections,connections_3g,7619101,connections,8.1.CO_TEC_MOVIL,82
2016-02,2016,2,mobile_connections,connections_4g,2839379,connections,8.1.CO_TEC_MOVIL,82
2016-02,2016,2,mobile_connections,mobile_connections_total,11643051,connections,8.1.CO_TEC_MOVIL,82
2016-02,2016,2,mobile_connections,connections_3g_4g_5g,10458480,connections,8.1.CO_TEC_MOVIL,82
2016-03,2016,3,mobile_connections,connections_2g,1148689,connections,8.1.CO_TEC_MOVIL,83
2016-03,2016,3,mobile_connections,connections_3g,7596968,connections,8.1.CO_TEC_MOVIL,83
2016-03,2016,3,mobile_connections,connections_4g,3052600,connections,8.1.CO_TEC_MOVIL,83
2016-03,2016,3,mobile_connections,mobile_connections_total,11798257,connections,8.1.CO_TEC_MOVIL,83
2016-03,2016,3,mobile_connections,connections_3g_4g_5g,10649568,connections,8.1.CO_TEC_MOVIL,83
2016-04,2016,4,mobile_connections,connections_2g,1100447,connections,8.1.CO_TEC_MOVIL,84
2016-04,2016,4,mobile_connections,connections_3g,7303063,connections,8.1.CO_TEC_MOVIL,84
2016-04,2016,4,mobile_connections,connections_4g,3406766,connections,8.1.CO_TEC_MOVIL,84
2016-04,2016,4,mobile_connections,mobile_connections_total,11810276,connections,8.1.CO_TEC_MOVIL,84
2016-04,2016,4,mobile_connections,connections_3g_4g_5g,10709829,connections,8.1.CO_TEC_MOVIL,84
2016-05,2016,5,mobile_connections,connections_2g,1060664,connections,8.1.CO_TEC_MOVIL,85
2016-05,2016,5,mobile_connections,connections_3g,7354240,connections,8.1.CO_TEC_MOVIL,85
2016-05,2016,5,mobile_connections,connections_4g,3687607,connections,8.1.CO_TEC_MOVIL,85
2016-05,2016,5,mobile_connections,mobile_connections_total,12102511,connections,8.1.CO_TEC_MOVIL,85
2016-05,2016,5,mobile_connections,connections_3g_4g_5g,11041847,connections,8.1.CO_TEC_MOVIL,85
2016-06,2016,6,mobile_connections,connections_2g,995519,connections,8.1.CO_TEC_MOVIL,86
2016-06,2016,6,mobile_connections,connections_3g,7349169,connections,8.1.CO_TEC_MOVIL,86
2016-06,2016,6,mobile_connections,connections_4g,4033779,connections,8.1.CO_TEC_MOVIL,86
2016-06,2016,6,mobile_connections,mobile_connections_total,12378467,connections,8.1.CO_TEC_MOVIL,86
2016-06,2016,6,mobile_connections,connections_3g_4g_5g,11382948,connections,8.1.CO_TEC_MOVIL,86
2016-07,2016,7,mobile_connections,connections_2g,944233,connections,8.1.CO_TEC_MOVIL,87
2016-07,2016,7,mobile_connections,connections_3g,7467274,connections,8.1.CO_TEC_MOVIL,87
2016-07,2016,7,mobile_connections,connections_4g,4354678,connections,8.1.CO_TEC_MOVIL,87
2016-07,2016,7,mobile_connections,mobile_connections_total,12766185,connections,8.1.CO_TEC_MOVIL,87
2016-07,2016,7,mobile_connections,connections_3g_4g_5g,11821952,connections,8.1.CO_TEC_MOVIL,87
2016-08,2016,8,mobile_connections,connections_2g,908163,connections,8.1.CO_TEC_MOVIL,88
2016-08,2016,8,mobile_connections,connections_3g,7533107,connections,8.1.CO_TEC_MOVIL,88
2016-08,2016,8,mobile_connections,connections_4g,4724916,connections,8.1.CO_TEC_MOVIL,88
2016-08,2016,8,mobile_connections,mobile_connections_total,13166186,connections,8.1.CO_TEC_MOVIL,88
2016-08,2016,8,mobile_connections,connections_3g_4g_5g,12258023,connections,8.1.CO_TEC_MOVIL,88
2016-09,2016,9,mobile_connections,connections_2g,872715,connections,8.1.CO_TEC_MOVIL,89
2016-09,2016,9,mobile_connections,connections_3g,7454574,connections,8.1.CO_TEC_MOVIL,89
2016-09,2016,9,mobile_connections,connections_4g,4994696,connections,8.1.CO_TEC_MOVIL,89
2016-09,2016,9,mobile_connections,mobile_connections_total,13321985,connections,8.1.CO_TEC_MOVIL,89
2016-09,2016,9,mobile_connections,connections_3g_4g_5g,12449270,connections,8.1.CO_TEC_MOVIL,89
2016-10,2016,10,mobile_connections,connections_2g,843240,connections,8.1.CO_TEC_MOVIL,90
2016-10,2016,10,mobile_connections,connections_3g,7253935,connections,8.1.CO_TEC_MOVIL,90
2016-10,2016,10,mobile_connections,connections_4g,5257295,connections,8.1.CO_TEC_MOVIL,90
2016-10,2016,10,mobile_connections,mobile_connections_total,13354470,connections,8.1.CO_TEC_MOVIL,90
2016-10,2016,10,mobile_connections,connections_3g_4g_5g,12511230,connections,8.1.CO_TEC_MOVIL,90
2016-11,2016,11,mobile_connections,connections_2g,743873,connections,8.1.CO_TEC_MOVIL,91
2016-11,2016,11,mobile_connections,connections_3g,7232430,connections,8.1.CO_TEC_MOVIL,91
2016-11,2016,11,mobile_connections,connections_4g,5639650,connections,8.1.CO_TEC_MOVIL,91
2016-11,2016,11,mobile_connections,mobile_connections_total,13615953,connections,8.1.CO_TEC_MOVIL,91
2016-11,2016,11,mobile_connections,connections_3g_4g_5g,12872080,connections,8.1.CO_TEC_MOVIL,91
2016-12,2016,12,mobile_connections,connections_2g,730115,connections,8.1.CO_TEC_MOVIL,92
2016-12,2016,12,mobile_connections,connections_3g,6924263,connections,8.1.CO_TEC_MOVIL,92
2016-12,2016,12,mobile_connections,connections_4g,6290876,connections,8.1.CO_TEC_MOVIL,92
2016-12,2016,12,mobile_connections,mobile_connections_total,13945254,connections,8.1.CO_TEC_MOVIL,92
2016-12,2016,12,mobile_connections,connections_3g_4g_5g,13215139,connections,8.1.CO_TEC_MOVIL,92
2017-01,2017,1,mobile_connections,connections_2g,730692,connections,8.1.CO_TEC_MOVIL,93
2017-01,2017,1,mobile_connections,connections_3g,6808655,connections,8.1.CO_TEC_MOVIL,93
2017-01,2017,1,mobile_connections,connections_4g,6504059,connections,8.1.CO_TEC_MOVIL,93
2017-01,2017,1,mobile_connections,mobile_connections_total,14043406,connections,8.1.CO_TEC_MOVIL,93
2017-01,2017,1,mobile_connections,connections_3g_4g_5g,13312714,connections,8.1.CO_TEC_MOVIL,93
2017-02,2017,2,mobile_connections,connections_2g,645598,connections,8.1.CO_TEC_MOVIL,94
2017-02,2017,2,mobile_connections,connections_3g,6541691,connections,8.1.CO_TEC_MOVIL,94
2017-02,2017,2,mobile_connections,connections_4g,6918625,connections,8.1.CO_TEC_MOVIL,94
2017-02,2017,2,mobile_connections,mobile_connections_total,14105914,connections,8.1.CO_TEC_MOVIL,94
2017-02,2017,2,mobile_connections,connections_3g_4g_5g,13460316,connections,8.1.CO_TEC_MOVIL,94
2017-03,2017,3,mobile_connections,connections_2g,641749,connections,8.1.CO_TEC_MOVIL,95
2017-03,2017,3,mobile_connections,connections_3g,6356733,connections,8.1.CO_TEC_MOVIL,95
2017-03,2017,3,mobile_connections,connections_4g,7382833,connections,8.1.CO_TEC_MOVIL,95
2017-03,2017,3,mobile_connections,mobile_connections_total,14381315,connections,8.1.CO_TEC_MOVIL,95
2017-03,2017,3,mobile_connections,connections_3g_4g_5g,13739566,connections,8.1.CO_TEC_MOVIL,95
2017-04,2017,4,mobile_connections,connections_2g,616213,connections,8.1.CO_TEC_MOVIL,96
2017-04,2017,4,mobile_connections,connections_3g,6122335,connections,8.1.CO_TEC_MOVIL,96
2017-04,2017,4,mobile_connections,connections_4g,7679019,connections,8.1.CO_TEC_MOVIL,96
2017-04,2017,4,mobile_connections,mobile_connections_total,14417567,connections,8.1.CO_TEC_MOVIL,96
2017-04,2017,4,mobile_connections,connections_3g_4g_5g,13801354,connections,8.1.CO_TEC_MOVIL,96
2017-05,2017,5,mobile_connections,connections_2g,614412,connections,8.1.CO_TEC_MOVIL,97
2017-05,2017,5,mobile_connections,connections_3g,6035420,connections,8.1.CO_TEC_MOVIL,97
2017-05,2017,5,mobile_connections,connections_4g,7933627,connections,8.1.CO_TEC_MOVIL,97
2017-05,2017,5,mobile_connections,mobile_connections_total,14583459,connections,8.1.CO_TEC_MOVIL,97
2017-05,2017,5,mobile_connections,connections_3g_4g_5g,13969047,connections,8.1.CO_TEC_MOVIL,97
2017-06,2017,6,mobile_connections,connections_2g,528483,connections,8.1.CO_TEC_MOVIL,98
2017-06,2017,6,mobile_connections,connections_3g,5738255,connections,8.1.CO_TEC_MOVIL,98
2017-06,2017,6,mobile_connections,connections_4g,8328826,connections,8.1.CO_TEC_MOVIL,98
2017-06,2017,6,mobile_connections,mobile_connections_total,14595564,connections,8.1.CO_TEC_MOVIL,98
2017-06,2017,6,mobile_connections,connections_3g_4g_5g,14067081,connections,8.1.CO_TEC_MOVIL,98
2017-07,2017,7,mobile_connections,connections_2g,521945,connections,8.1.CO_TEC_MOVIL,99
2017-07,2017,7,mobile_connections,connections_3g,5624783,connections,8.1.CO_TEC_MOVIL,99
2017-07,2017,7,mobile_connections,connections_4g,8753354,connections,8.1.CO_TEC_MOVIL,99
2017-07,2017,7,mobile_connections,mobile_connections_total,14900082,connections,8.1.CO_TEC_MOVIL,99
2017-07,2017,7,mobile_connections,connections_3g_4g_5g,14378137,connections,8.1.CO_TEC_MOVIL,99
2017-08,2017,8,mobile_connections,connections_2g,513927,connections,8.1.CO_TEC_MOVIL,100
2017-08,2017,8,mobile_connections,connections_3g,5698510,connections,8.1.CO_TEC_MOVIL,100
2017-08,2017,8,mobile_connections,connections_4g,9067961,connections,8.1.CO_TEC_MOVIL,100
2017-08,2017,8,mobile_connections,mobile_connections_total,15280398,connections,8.1.CO_TEC_MOVIL,100
2017-08,2017,8,mobile_connections,connections_3g_4g_5g,14766471,connections,8.1.CO_TEC_MOVIL,100
2017-09,2017,9,mobile_connections,connections_2g,534119,connections,8.1.CO_TEC_MOVIL,101
2017-09,2017,9,mobile_connections,connections_3g,5791530,connections,8.1.CO_TEC_MOVIL,101
2017-09,2017,9,mobile_connections,connections_4g,9094599,connections,8.1.CO_TEC_MOVIL,101
2017-09,2017,9,mobile_connections,mobile_connections_total,15420248,connections,8.1.CO_TEC_MOVIL,101
2017-09,2017,9,mobile_connections,connections_3g_4g_5g,14886129,connections,8.1.CO_TEC_MOVIL,101
2017-10,2017,10,mobile_connections,connections_2g,373844,connections,8.1.CO_TEC_MOVIL,102
2017-10,2017,10,mobile_connections,connections_3g,5550215,connections,8.1.CO_TEC_MOVIL,102
2017-10,2017,10,mobile_connections,connections_4g,9822228,connections,8.1.CO_TEC_MOVIL,102
2017-10,2017,10,mobile_connections,mobile_connections_total,15746287,connections,8.1.CO_TEC_MOVIL,102
2017-10,2017,10,mobile_connections,connections_3g_4g_5g,15372443,connections,8.1.CO_TEC_MOVIL,102
2017-11,2017,11,mobile_connections,connections_2g,341292,connections,8.1.CO_TEC_MOVIL,103
2017-11,2017,11,mobile_connections,connections_3g,5728989,connections,8.1.CO_TEC_MOVIL,103
2017-11,2017,11,mobile_connections,connections_4g,10095980,connections,8.1.CO_TEC_MOVIL,103
2017-11,2017,11,mobile_connections,mobile_connections_total,16166261,connections,8.1.CO_TEC_MOVIL,103
2017-11,2017,11,mobile_connections,connections_3g_4g_5g,15824969,connections,8.1.CO_TEC_MOVIL,103
2017-12,2017,12,mobile_connections,connections_2g,368480,connections,8.1.CO_TEC_MOVIL,104
2017-12,2017,12,mobile_connections,connections_3g,5554675,connections,8.1.CO_TEC_MOVIL,104
2017-12,2017,12,mobile_connections,connections_4g,10768313,connections,8.1.CO_TEC_MOVIL,104
2017-12,2017,12,mobile_connections,mobile_connections_total,16691468,connections,8.1.CO_TEC_MOVIL,104
2017-12,2017,12,mobile_connections,connections_3g_4g_5g,16322988,connections,8.1.CO_TEC_MOVIL,104
2018-01,2018,1,mobile_connections,connections_2g,414103,connections,8.1.CO_TEC_MOVIL,105
2018-01,2018,1,mobile_connections,connections_3g,5295735,connections,8.1.CO_TEC_MOVIL,105
2018-01,2018,1,mobile_connections,connections_4g,10927026,connections,8.1.CO_TEC_MOVIL,105
2018-01,2018,1,mobile_connections,mobile_connections_total,16636864,connections,8.1.CO_TEC_MOVIL,105
2018-01,2018,1,mobile_connections,connections_3g_4g_5g,16222761,connections,8.1.CO_TEC_MOVIL,105
2018-02,2018,2,mobile_connections,connections_2g,460041,connections,8.1.CO_TEC_MOVIL,106
2018-02,2018,2,mobile_connections,connections_3g,4913082,connections,8.1.CO_TEC_MOVIL,106
2018-02,2018,2,mobile_connections,connections_4g,11654668,connections,8.1.CO_TEC_MOVIL,106
2018-02,2018,2,mobile_connections,mobile_connections_total,17027791,connections,8.1.CO_TEC_MOVIL,106
2018-02,2018,2,mobile_connections,connections_3g_4g_5g,16567750,connections,8.1.CO_TEC_MOVIL,106
2018-03,2018,3,mobile_connections,connections_2g,417650,connections,8.1.CO_TEC_MOVIL,107
2018-03,2018,3,mobile_connections,connections_3g,4533544,connections,8.1.CO_TEC_MOVIL,107
2018-03,2018,3,mobile_connections,connections_4g,12398409,connections,8.1.CO_TEC_MOVIL,107
2018-03,2018,3,mobile_connections,mobile_connections_total,17349603,connections,8.1.CO_TEC_MOVIL,107
2018-03,2018,3,mobile_connections,connections_3g_4g_5g,16931953,connections,8.1.CO_TEC_MOVIL,107
2018-04,2018,4,mobile_connections,connections_2g,413105,connections,8.1.CO_TEC_MOVIL,108
2018-04,2018,4,mobile_connections,connections_3g,4468022,connections,8.1.CO_TEC_MOVIL,108
2018-04,2018,4,mobile_connections,connections_4g,12686582,connections,8.1.CO_TEC_MOVIL,108
2018-04,2018,4,mobile_connections,mobile_connections_total,17567709,connections,8.1.CO_TEC_MOVIL,108
2018-04,2018,4,mobile_connections,connections_3g_4g_5g,17154604,connections,8.1.CO_TEC_MOVIL,108
2018-05,2018,5,mobile_connections,connections_2g,403900,connections,8.1.CO_TEC_MOVIL,109
2018-05,2018,5,mobile_connections,connections_3g,4412323,connections,8.1.CO_TEC_MOVIL,109
