region,region_nombre,provincia,provincia_nombre,comuna,comuna_nombre,hogares_total,hogares_validos_internet,hogares_sin_internet_n,hogares_sin_internet_pct,hogares_trampa_movil_n,hogares_trampa_movil_pct,hogares_con_tel_movil_n,hogares_con_tel_movil_pct,hogares_con_computador_n,hogares_con_computador_pct,hogares_con_internet_fija_n,hogares_con_internet_fija_pct,hogares_con_internet_movil_n,hogares_con_internet_movil_pct,hogares_con_internet_satelital_n,hogares_con_internet_satelital_pct,hogares_urbanos_n,hogares_urbanos_pct,hogares_rurales_n,hogares_rurales_pct,pct_hacinamiento,pct_hacinamiento_critico,pct_no_propietario,pct_arrendatario,pct_tenencia_irregular,pct_monoparental,pct_hogares_con_nna,pct_hogares_con_mayores,pct_hogares_con_discapacidad,pct_jefatura_femenina,pct_hogares_multigeneracionales,macrozona_operativa,ookla_fixed_tiles_2026q1,ookla_fixed_tests_2026q1,ookla_fixed_devices_sum_2026q1,ookla_fixed_download_mbps_2026q1,ookla_fixed_upload_mbps_2026q1,ookla_fixed_latency_ms_2026q1,ookla_fixed_loaded_latency_down_ms_2026q1,ookla_fixed_loaded_latency_up_ms_2026q1,ookla_fixed_tests_2025q4,ookla_fixed_download_delta_pct_q4_to_q1,ookla_fixed_upload_delta_pct_q4_to_q1,ookla_fixed_latency_delta_pct_q4_to_q1,ookla_mobile_tiles_2026q1,ookla_mobile_tests_2026q1,ookla_mobile_devices_sum_2026q1,ookla_mobile_download_mbps_2026q1,ookla_mobile_upload_mbps_2026q1,ookla_mobile_latency_ms_2026q1,ookla_mobile_loaded_latency_down_ms_2026q1,ookla_mobile_loaded_latency_up_ms_2026q1,ookla_mobile_tests_2025q4,ookla_mobile_download_delta_pct_q4_to_q1,ookla_mobile_upload_delta_pct_q4_to_q1,ookla_mobile_latency_delta_pct_q4_to_q1,ookla_observed_any_2026q1,ookla_period,ookla_spatial_method,claro_4g_point_records_2025m03,entel_4g_point_records_2025m03,movistar_4g_point_records_2025m03,wom_4g_point_records_2025m03,mobile_4g_point_records_2025m03,mobile_4g_operators_present_2025m03,claro_5g_point_records_2025m03,entel_5g_point_records_2025m03,movistar_5g_point_records_2025m03,wom_5g_point_records_2025m03,mobile_5g_point_records_2025m03,mobile_5g_operators_present_2025m03,mineduc_aulas_selected_establishments_2025,mineduc_aulas_waitlist_establishments_2025,mineduc_aulas_selected_rural_establishments_2025,mineduc_aulas_selected_enrollment_2025,mineduc_aulas_selected_with_coordinates_2025,fixed_access_public_layers_present,fixed_access_public_operators_present,subtel_fixed_connections_total_2026m03,subtel_fixed_connections_residential_2026m03,subtel_fixed_residential_share_pct_2026m03,subtel_fixed_residential_per_100_censo_households_2026m03,subtel_fixed_source_status_2026m03
13,Metropolitana de Santiago,135,Melipilla,13503,Curacaví,12020,11967,1015,8.4817,3957,33.0659,11791,98.0948,6014,50.0333,6616,55.0416,10154,84.4759,996,8.2862,6890,57.3211,5130,42.6789,5.3509,0.3403,31.0641,14.8321,1.8748,15.0404,39.98,32.589,23.948,49.3459,5.6829,Gran Santiago,131.0,978.0,288.0,235.321,194.992,9.118,321.781,352.815,919.0,4.622,2.137,-10.818,115.0,388.0,200.0,84.117,17.006,39.655,1490.111,1317.326,251.0,28.509,8.505,51.958,yes,2026Q1,tile centroid within BCN commune polygon,10,13,9,12,44,4,0,4,4,8,16,3,0,0,0,0,0,3,3,109841,103201,93.9549,858.5774,reported
13,Metropolitana de Santiago,135,Melipilla,13504,María Pinto,5248,5240,478,9.1221,1932,36.8702,5109,97.3514,2408,45.8841,2630,50.1143,4407,83.9748,440,8.3841,2242,42.721,3006,57.279,5.0687,0.3289,24.3187,8.6144,1.2769,13.5697,41.1664,33.0475,25.0429,44.5588,5.3554,Gran Santiago,63.0,249.0,98.0,261.628,185.736,7.538,238.695,388.012,230.0,23.87,8.406,-30.094,24.0,36.0,26.0,106.948,16.055,21.333,1252.714,1476.583,33.0,27.251,7.226,6.505,yes,2026Q1,tile centroid within BCN commune polygon,1,2,1,9,13,4,0,1,1,3,5,3,0,0,0,0,0,1,1,15157,14808,97.6974,282.1646,reported
13,Metropolitana de Santiago,135,Melipilla,13505,San Pedro,3975,3969,580,14.6133,2283,57.5208,3863,97.1824,1368,34.4151,855,21.5094,3187,80.1761,363,9.1321,0,0.0,3975,100.0,7.3096,0.7694,29.8263,15.8319,1.0823,10.219,39.1392,34.1304,24.1128,37.78,4.1027,Gran Santiago,55.0,481.0,71.0,138.085,122.982,7.083,603.11,583.252,118.0,-37.845,-23.526,-42.833,35.0,78.0,38.0,72.383,10.896,34.0,1243.269,1543.397,163.0,83.713,48.104,-2.394,yes,2026Q1,tile centroid within BCN commune polygon,3,5,3,8,19,4,0,2,3,3,8,3,2,0,2,991,2,2,1,59213,55813,94.258,1404.1006,reported
13,Metropolitana de Santiago,136,Talagante,13601,Talagante,24483,24366,1365,5.6021,6035,24.7681,24027,98.1375,13209,53.9517,16636,67.9492,21237,86.7418,1325,5.4119,19566,79.9167,4917,20.0833,5.6519,0.3872,32.7861,19.5906,1.9038,15.2426,43.8608,30.0102,23.9263,51.0993,6.3705,Gran Santiago,169.0,2258.0,866.0,360.635,335.264,7.47,215.209,247.548,2263.0,5.844,6.534,9.611,121.0,479.0,234.0,93.943,22.463,23.236,1488.652,1041.95,606.0,19.061,23.838,-9.739,yes,2026Q1,tile centroid within BCN commune polygon,8,33,13,20,74,4,0,4,5,7,16,3,0,0,0,0,0,5,3,120,79,65.8333,0.3227,reported
13,Metropolitana de Santiago,136,Talagante,13602,El Monte,12174,12119,948,7.8224,3946,32.5604,11874,97.5357,5625,46.205,7057,57.9678,10323,84.7955,626,5.1421,10081,82.8076,2093,17.1924,6.7249,0.3526,32.8721,17.1403,2.578,15.6412,45.0128,29.8987,28.3832,52.4257,6.0456,Gran Santiago,71.0,691.0,283.0,364.198,314.447,7.525,257.285,262.403,524.0,4.45,-0.899,29.162,55.0,215.0,99.0,90.375,20.131,26.428,2046.572,1515.619,163.0,-38.14,-16.566,-17.695,yes,2026Q1,tile centroid within BCN commune polygon,4,22,5,18,49,4,0,5,3,7,15,3,0,0,0,0,0,5,3,8466,8208,96.9525,67.4224,reported
13,Metropolitana de Santiago,136,Talagante,13603,Isla de Maipo,13043,12939,920,7.1103,3089,23.8736,12727,97.5772,6614,50.7092,8751,67.0935,10934,83.8304,846,6.4862,9840,75.4428,3203,24.5572,6.0556,0.3553,30.5797,15.0358,2.1557,15.0435,44.3144,29.217,21.6491,47.7558,5.5662,Gran Santiago,125.0,1514.0,471.0,383.118,359.19,6.408,199.735,249.042,1394.0,5.353,6.466,-4.187,65.0,192.0,109.0,87.619,20.868,23.13,1657.063,1607.609,178.0,-8.277,58.547,-3.06,yes,2026Q1,tile centroid within BCN commune polygon,3,13,7,15,38,4,0,3,2,3,8,3,0,0,0,0,0,5,4,4430,4331,97.7652,33.2056,reported
13,Metropolitana de Santiago,136,Talagante,13604,Padre Hurtado,26172,26079,1130,4.333,4875,18.6932,25815,98.6359,15433,58.9676,19863,75.8941,23170,88.5297,1486,5.6778,24475,93.516,1697,6.484,5.7704,0.4305,28.9644,17.6671,1.4805,13.4932,49.5696,22.3918,22.7208,47.7409,5.1111,Gran Santiago,93.0,2839.0,1135.0,423.27,377.173,5.979,230.263,212.968,3063.0,7.728,10.58,-22.381,66.0,296.0,173.0,88.16,19.946,21.574,1554.858,992.493,246.0,3.249,12.785,-12.276,yes,2026Q1,tile centroid within BCN commune polygon,7,20,13,16,56,4,0,2,5,6,13,3,1,0,0,388,1,5,3,3428,3335,97.287,12.7426,reported
13,Metropolitana de Santiago,136,Talagante,13605,Peñaflor,30805,30640,1660,5.4178,6671,21.7722,30213,98.0782,17621,57.2018,21991,71.3878,27220,88.3623,1757,5.7036,28613,92.8843,2192,7.1157,6.0452,0.339,31.6869,19.2915,1.9308,16.1756,44.0953,29.3426,24.2796,50.4347,6.1733,Gran Santiago,108.0,2927.0,1160.0,418.514,377.467,5.963,200.031,218.959,2700.0,7.181,10.165,4.321,86.0,602.0,253.0,103.954,19.874,23.261,1368.258,1099.65,798.0,10.151,-4.42,1.528,yes,2026Q1,tile centroid within BCN commune polygon,8,41,14,19,82,4,0,7,7,5,19,3,0,0,0,0,0,6,4,2080448,1955094,93.9747,6346.6775,reported
14,Los Ríos,141,Valdivia,14101,Valdivia,63322,62826,3067,4.8817,13956,22.2137,61869,97.7054,38679,61.083,45273,71.4965,55418,87.5178,2470,3.9007,56559,89.3197,6763,10.6803,4.1398,0.3169,40.7911,28.2074,2.7973,14.9351,34.9284,28.4787,22.3781,51.7199,4.4585,Sur,303.0,3726.0,1593.0,378.798,324.729,10.709,206.521,272.856,3518.0,1.033,9.804,3.469,201.0,1052.0,592.0,98.524,21.553,38.861,1670.473,1294.964,874.0,-3.245,-2.98,1.965,yes,2026Q1,tile centroid within BCN commune polygon,27,73,41,82,223,4,0,6,12,6,24,3,7,2,1,1885,7,5,3,685,655,95.6204,1.0344,reported
14,Los Ríos,141,Valdivia,14102,Corral,2133,2122,324,15.2686,1401,66.0226,2057,96.4369,724,33.9428,323,15.143,1763,82.6535,100,4.6882,1108,51.9456,1025,48.0544,5.6345,0.3788,19.5214,7.0859,2.2994,12.717,100.0,0.0,30.4083,47.114,0.0,Sur,14.0,92.0,25.0,259.387,201.4,15.935,231.478,399.533,72.0,-34.415,-22.077,-4.786,23.0,58.0,34.0,33.386,10.384,89.379,1845.368,1359.172,13.0,-26.313,-34.63,168.341,yes,2026Q1,tile centroid within BCN commune polygon,2,9,8,7,26,4,0,3,6,3,12,3,0,0,0,0,0,1,1,838,817,97.494,38.3029,reported
14,Los Ríos,141,Valdivia,14103,Lanco,6435,6426,955,14.8615,3012,46.8721,6255,97.2028,2462,38.2595,2395,37.2183,5049,78.4615,250,3.885,4181,64.9728,2254,35.0272,4.164,0.33,28.778,15.0964,3.0473,16.449,37.3756,32.4782,30.7214,53.4826,4.2755,Sur,38.0,400.0,95.0,265.912,187.415,10.37,544.455,280.96,227.0,2.158,-0.968,-33.577,40.0,130.0,65.0,61.642,12.984,66.477,1156.062,1299.227,138.0,2.048,-12.583,76.965,yes,2026Q1,tile centroid within BCN commune polygon,2,16,4,8,30,4,0,3,3,2,8,3,2,0,1,856,2,2,1,377,364,96.5517,5.6566,reported
14,Los Ríos,141,Valdivia,14104,Los Lagos,7910,7902,1027,12.9967,4140,52.3918,7743,97.8887,3245,41.024,2464,31.1504,6466,81.7446,409,5.1707,3705,46.8394,4205,53.1606,4.757,0.2933,33.0931,13.8214,2.4153,13.5559,37.9616,32.562,27.0233,43.3232,4.7041,Sur,92.0,267.0,131.0,208.181,100.954,26.199,324.729,247.782,287.0,15.338,-4.222,-1.57,113.0,174.0,128.0,51.73,10.036,46.603,1278.585,2428.157,133.0,0.149,-30.891,14.695,yes,2026Q1,tile centroid within BCN commune polygon,6,18,6,11,41,4,0,3,3,4,10,3,0,0,0,0,0,3,2,355,350,98.5915,4.4248,reported
14,Los Ríos,141,Valdivia,14105,Máfil,2954,2949,336,11.3937,1606,54.4591,2886,97.698,1306,44.2112,935,31.652,2495,84.4617,134,4.5362,1633,55.281,1321,44.719,3.8974,0.2051,32.3499,13.0553,3.3571,14.6151,38.1824,33.4351,27.0939,48.6606,4.6456,Sur,28.0,75.0,44.0,290.838,211.722,21.693,187.907,513.453,55.0,32.439,23.646,-5.683,32.0,161.0,48.0,32.868,9.31,39.621,2071.101,1670.298,117.0,-25.93,1.273,-14.138,yes,2026Q1,tile centroid within BCN commune polygon,2,8,3,7,20,4,0,2,3,2,7,3,0,0,0,0,0,2,1,890,858,96.4045,29.0454,reported
14,Los Ríos,141,Valdivia,14106,Mariquina,8230,8205,1088,13.2602,4040,49.2383,7959,96.7072,3179,38.627,2806,34.0948,6642,80.7047,586,7.1203,3514,42.6974,4716,57.3026,5.7167,0.3442,28.7,12.842,2.7362,15.8336,41.8582,30.1471,28.1284,48.5954,4.5482,Sur,75.0,344.0,146.0,318.657,246.478,12.922,185.442,416.488,244.0,3.775,12.915,-43.476,101.0,205.0,145.0,43.032,9.672,46.644,1942.84,2476.778,156.0,-20.372,-20.356,4.592,yes,2026Q1,tile centroid within BCN commune polygon,7,13,5,13,38,4,0,4,4,4,12,3,5,0,2,1063,5,3,2,2436,2418,99.2611,29.3803,reported
14,Los Ríos,141,Valdivia,14107,Paillaco,7304,7234,1003,13.8651,3474,48.0232,6856,93.8664,2729,37.3631,2523,34.5427,5661,77.5055,561,7.6807,4048,55.4217,3256,44.5783,5.218,0.3322,33.6715,14.0115,3.5509,14.4777,37.3458,35.5223,24.4722,49.1226,5.2098,Sur,76.0,331.0,142.0,315.012,244.74,16.937,281.337,304.468,217.0,7.603,18.57,-13.644,48.0,117.0,71.0,83.532,16.61,38.761,1741.164,1803.821,82.0,2.164,29.938,-11.955,yes,2026Q1,tile centroid within BCN commune polygon,2,10,3,17,32,4,0,3,3,3,9,3,1,0,0,205,1,1,1,326,314,96.319,4.2990,reported
14,Los Ríos,141,Valdivia,14108,Panguipulli,13326,13280,1964,14.7892,7548,56.8373,12799,96.0453,4827,36.2224,3381,25.3715,10728,80.5043,680,5.1028,5233,39.2691,8093,60.7309,6.0011,0.4021,32.1968,14.1194,2.9065,14.8479,38.0398,31.9414,27.5103,47.7882,4.3485,Sur,378.0,1875.0,697.0,162.806,79.42,28.335,314.716,291.335,831.0,2.848,3.557,6.411,219.0,732.0,412.0,35.84,8.824,48.727,2280.33,1858.592,237.0,-47.447,-27.873,0.088,yes,2026Q1,tile centroid within BCN commune polygon,6,40,10,16,72,4,0,5,5,2,12,3,3,0,2,653,3,4,3,3240,3178,98.0864,23.8481,reported
14,Los Ríos,142,Ranco,14201,La Unión,14616,14565,1856,12.7429,5939,40.7758,14200,97.1538,6446,44.1024,6501,44.4787,11861,81.1508,731,5.0014,9566,65.4488,5050,34.5512,4.9723,0.2075,31.6277,14.3768,3.2787,15.1931,36.5526,34.145,25.7151,49.8251,4.774,Sur,121.0,666.0,272.0,393.513,292.293,17.976,176.735,190.074,875.0,-7.888,-11.022,35.26,88.0,246.0,125.0,76.546,15.694,40.049,1718.62,1664.441,183.0,8.041,27.562,-10.786,yes,2026Q1,tile centroid within BCN commune polygon,7,18,9,23,57,4,0,3,4,4,11,3,0,1,0,0,0,4,3,1565,1524,97.3802,10.4269,reported
14,Los Ríos,142,Ranco,14202,Futrono,5763,5750,682,11.8609,2943,51.1826,5641,97.883,2299,39.8924,1947,33.7845,4796,83.2205,325,5.6394,2926,50.7722,2837,49.2278,5.6739,0.2619,33.206,14.3204,1.7879,14.928,40.4097,30.2725,24.9436,46.9189,4.5131,Sur,161.0,909.0,303.0,197.74,128.036,25.966,310.0,436.146,607.0,-38.247,-48.45,72.165,55.0,176.0,93.0,64.228,16.465,65.17,1742.671,1637.369,141.0,-40.28,-20.212,54.618,yes,2026Q1,tile centroid within BCN commune polygon,2,14,4,3,23,4,0,3,2,2,7,3,0,0,0,0,0,3,2,2776,2748,98.9914,47.6835,reported
14,Los Ríos,142,Ranco,14203,Lago Ranco,4090,4085,715,17.5031,2542,62.2277,3879,94.8411,1363,33.3252,678,16.577,3211,78.5086,198,4.8411,772,18.8753,3318,81.1247,5.9533,0.4182,27.335,8.9976,2.2983,12.3472,36.1369,34.3521,26.8704,45.868,4.4254,Sur,123.0,674.0,203.0,138.244,62.849,29.674,260.828,268.136,383.0,10.464,24.156,0.454,67.0,141.0,94.0,69.346,12.345,51.071,1810.201,1670.586,93.0,19.153,-45.18,29.701,yes,2026Q1,tile centroid within BCN commune polygon,5,12,4,8,29,4,0,2,2,2,6,3,0,0,0,0,0,1,1,632,618,97.7848,15.1100,reported
14,Los Ríos,142,Ranco,14204,Río Bueno,12942,12928,1915,14.8128,5999,46.4032,12603,97.3806,5090,39.3293,4792,37.0267,10293,79.5318,613,4.7365,6944,53.6548,5998,46.3452,5.0962,0.3117,34.8744,13.3591,2.5667,14.6347,34.6888,34.3951,27.2826,47.3753,4.5226,Sur,74.0,341.0,160.0,370.301,277.223,16.358,392.235,276.132,434.0,-17.976,-14.314,32.036,71.0,208.0,103.0,79.35,13.626,43.188,1548.005,1483.885,199.0,19.235,2.729,-8.726,yes,2026Q1,tile centroid within BCN commune polygon,7,27,7,11,52,4,0,3,4,2,9,3,1,0,0,211,1,2,2,991,962,97.0737,7.4332,reported
15,Arica y Parinacota,151,Arica,15101,Arica,80658,79180,4114,5.1958,18883,23.8482,77816,96.4765,42271,52.4077,55339,68.6094,68493,84.9178,3328,4.1261,74424,92.2711,6234,7.7289,7.868,0.8701,46.5401,26.309,3.3036,16.9503,43.1533,29.1424,22.9461,50.7058,6.5189,Norte,183.0,4919.0,1595.0,442.548,387.304,23.851,283.89,204.237,4121.0,18.976,18.602,0.901,161.0,1115.0,468.0,82.889,22.4,71.187,1686.695,1085.811,1071.0,-6.344,-3.643,11.908,yes,2026Q1,tile centroid within BCN commune polygon,23,96,48,54,221,4,0,9,6,13,28,3,2,0,0,310,2,6,4,704,694,98.5795,0.8604,reported
15,Arica y Parinacota,151,Arica,15102,Camarones,437,437,139,31.8078,272,62.2426,409,93.5927,56,12.8146,13,2.9748,294,67.2769,17,3.8902,0,0.0,437,100.0,8.6651,0.9368,38.4439,5.0343,9.8398,8.238,100.0,0.0,25.1716,45.7666,0.0,Norte,2.0,4.0,2.0,109.801,20.618,40.5,228.0,180.5,10.0,11.403,15.91,-7.323,3.0,3.0,3.0,248.696,32.204,40.0,1107.667,1320.333,4.0,509.773,1572.066,-46.128,yes,2026Q1,tile centroid within BCN commune polygon,1,2,2,0,5,3,0,0,2,0,2,1,0,0,0,0,0,0,0,1218,1205,98.9327,275.7437,reported
15,Arica y Parinacota,152,Parinacota,15201,Putre,621,618,148,23.9482,407,65.8576,564,90.8213,156,25.1208,35,5.6361,455,73.2689,31,4.9919,358,57.649,263,42.351,14.0652,2.0583,65.2666,27.4637,5.9774,11.7932,100.0,0.0,26.1712,46.5267,0.0,Norte,8.0,17.0,11.0,188.532,31.518,45.353,184.412,82.706,13.0,14.458,10.574,-47.122,19.0,52.0,28.0,32.118,4.982,95.5,1450.154,2981.942,18.0,-50.399,-43.871,3.492,yes,2026Q1,tile centroid within BCN commune polygon,1,1,2,2,6,4,0,1,1,0,2,2,0,0,0,0,0,2,1,459,444,96.732,71.4976,reported
15,Arica y Parinacota,152,Parinacota,15202,General Lagos,227,226,98,43.3628,119,52.6549,196,86.3436,14,6.1674,4,1.7621,124,54.6256,5,2.2026,0,0.0,227,100.0,26.7281,9.2166,48.6726,7.5221,1.7699,12.3894,100.0,0.0,32.7434,38.9381,0.0,Norte,5.0,8.0,5.0,171.907,30.204,44.375,82.5,71.5,3.0,1900.78,133.398,-89.273,8.0,53.0,9.0,5.348,2.111,97.434,1494.434,2800.075,4.0,-70.57,-44.345,13.626,yes,2026Q1,tile centroid within BCN commune polygon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,636,97.546,280.1762,reported
16,Ñuble,161,Diguillín,16101,Chillán,70266,69901,4540,6.4949,18887,27.0196,68953,98.1314,38122,54.2538,45657,64.9774,60869,86.6265,2772,3.945,62724,89.2665,7542,10.7335,4.1065,0.2404,33.4871,22.6305,2.2856,16.8207,37.4955,30.9272,27.9788,52.1563,4.5498,Centro,286.0,4411.0,1725.0,447.683,395.561,9.079,213.435,224.422,4364.0,2.467,1.23,0.099,192.0,989.0,561.0,99.947,21.866,28.38,1767.186,1220.382,1156.0,10.165,0.547,-12.177,yes,2026Q1,tile centroid within BCN commune polygon,22,69,41,57,189,4,0,5,5,7,17,3,1,0,0,374,1,5,3,4859679,4595164,94.5569,6539.6693,reported
16,Ñuble,161,Diguillín,16102,Bulnes,8775,8761,1340,15.2951,4076,46.5244,8542,97.3447,3472,39.567,3126,35.6239,7016,79.9544,501,5.7094,5270,60.057,3505,39.943,4.7877,0.4384,28.161,11.7546,3.7852,14.9698,36.8145,34.8763,31.2279,47.9877,4.7999,Centro,71.0,360.0,133.0,295.939,218.668,20.45,300.058,368.553,305.0,-6.366,7.736,-8.098,68.0,193.0,93.0,81.745,13.164,40.953,2162.482,1633.596,151.0,-5.141,3.613,36.238,yes,2026Q1,tile centroid within BCN commune polygon,2,17,4,9,32,4,0,3,3,0,6,2,0,1,0,0,0,2,1,100615,96619,96.0284,1101.0712,reported
16,Ñuble,161,Diguillín,16103,Chillán Viejo,11764,11726,1245,10.6174,3708,31.622,11548,98.1639,5610,47.6879,6583,55.9589,9675,82.2424,673,5.7208,9749,82.8715,2015,17.1285,4.652,0.3211,32.4246,20.0716,1.8146,17.5839,41.1995,26.8785,30.84,53.1266,4.3789,Centro,58.0,603.0,275.0,442.297,373.688,11.541,207.733,172.063,648.0,0.356,-3.156,-16.935,61.0,146.0,104.0,115.977,20.099,26.425,1525.836,1281.538,185.0,25.053,21.768,-13.872,yes,2026Q1,tile centroid within BCN commune polygon,4,15,5,6,30,4,0,3,2,0,5,2,0,0,0,0,0,5,3,38312,37843,98.7758,321.6848,reported
16,Ñuble,161,Diguillín,16104,El Carmen,5014,5003,1008,20.1479,2674,53.4479,4856,96.8488,1646,32.8281,1274,25.4089,3811,76.0072,77,1.5357,2103,41.9426,2911,58.0574,3.2823,0.1812,29.5527,10.0439,3.4345,13.5184,35.4433,34.1853,33.2668,44.389,4.6126,Centro,31.0,159.0,66.0,282.961,202.258,18.132,281.34,252.101,124.0,15.278,12.51,45.522,62.0,104.0,73.0,52.502,11.689,41.279,2021.697,1956.885,56.0,-10.498,7.003,-41.314,yes,2026Q1,tile centroid within BCN commune polygon,3,12,3,13,31,4,0,2,2,1,5,3,1,0,0,827,1,2,1,59247,56751,95.7871,1131.8508,reported
16,Ñuble,161,Diguillín,16105,Pemuco,3245,3240,621,19.1667,1977,61.0185,3156,97.2573,1100,33.8983,590,18.1818,2526,77.8428,80,2.4653,1541,47.4884,1704,52.5116,5.145,0.2183,27.4746,9.9291,2.7752,14.4928,36.6944,35.3068,32.9325,45.8218,5.2112,Centro,32.0,97.0,53.0,258.089,167.972,22.062,407.66,274.292,90.0,-9.74,-24.722,16.934,36.0,109.0,50.0,96.624,15.331,38.055,1872.583,1645.426,92.0,24.829,0.849,-17.467,yes,2026Q1,tile centroid within BCN commune polygon,4,8,4,8,24,4,0,2,3,3,8,3,0,0,0,0,0,1,1,17846,17422,97.6241,536.8875,reported
16,Ñuble,161,Diguillín,16106,Pinto,4783,4769,808,16.9428,2698,56.5737,4633,96.8639,1870,39.0968,1133,23.6881,3799,79.4271,195,4.0769,2138,44.7,2645,55.3,5.0912,0.2546,32.1114,13.3431,1.5291,13.1336,34.4575,34.3527,27.2518,44.8261,4.5245,Centro,97.0,366.0,151.0,267.237,170.02,16.467,305.205,243.153,273.0,-1.659,1.36,-33.023,49.0,99.0,62.0,88.289,17.238,34.657,1812.516,1634.01,57.0,24.428,10.154,-15.361,yes,2026Q1,tile centroid within BCN commune polygon,4,18,7,7,36,4,0,3,4,2,9,3,2,0,0,805,2,2,1,3541,3511,99.1528,73.4058,reported
16,Ñuble,161,Diguillín,16107,Quillón,7533,7514,1213,16.1432,3802,50.5989,7355,97.6371,2635,34.9794,2359,31.3155,6002,79.6761,323,4.2878,4060,53.8962,3473,46.1038,4.6555,0.2826,29.7089,12.3887,1.861,13.359,31.7825,39.9043,32.3275,48.8635,4.5328,Centro,84.0,451.0,143.0,342.365,277.143,13.322,288.953,240.814,376.0,-5.614,-2.684,22.591,76.0,168.0,98.0,77.558,15.719,36.875,2113.138,1716.768,140.0,-20.192,-17.015,-29.067,yes,2026Q1,tile centroid within BCN commune polygon,3,13,8,9,33,4,0,3,4,4,11,3,4,0,2,1101,4,2,1,794,772,97.2292,10.2482,reported
16,Ñuble,161,Diguillín,16108,San Ignacio,6621,6612,1374,20.7804,3836,58.0157,6429,97.1001,2102,31.7475,1301,19.6496,4968,75.034,153,2.3108,2238,33.8015,4383,66.1985,4.6074,0.3061,30.0755,10.5891,3.3384,12.9456,34.139,36.0121,35.0453,44.7885,4.2447,Centro,39.0,137.0,58.0,251.296,169.609,26.92,425.883,479.029,82.0,-15.332,-18.737,24.925,54.0,108.0,74.0,62.927,13.038,38.676,2225.876,1444.657,136.0,-35.224,-27.068,19.762,yes,2026Q1,tile centroid within BCN commune polygon,1,14,5,4,24,4,0,3,3,3,9,3,1,1,1,317,1,2,1,997,983,98.5958,14.8467,reported
16,Ñuble,161,Diguillín,16109,Yungay,7316,7303,1156,15.8291,3541,48.4869,7129,97.444,2687,36.7277,2437,33.3106,5840,79.825,305,4.1689,5304,72.4986,2012,27.5014,3.7027,0.2349,32.9594,15.7477,3.5436,15.2552,34.5464,34.6012,33.0825,45.8613,3.7625,Centro,69.0,282.0,121.0,323.405,244.951,14.738,259.085,288.085,173.0,2.852,2.894,-27.545,40.0,154.0,72.0,73.881,16.224,32.584,2396.636,1838.922,109.0,-30.657,-16.099,-21.022,yes,2026Q1,tile centroid within BCN commune polygon,4,13,5,15,37,4,0,3,3,4,10,3,2,0,0,1044,2,2,1,878,867,98.7472,11.8507,reported
16,Ñuble,162,Itata,16201,Quirihue,4650,4640,942,20.3017,1724,37.1552,4518,97.1613,1670,35.914,1918,41.2473,3325,71.5054,212,4.5591,3651,78.5161,999,21.4839,4.4047,0.3271,29.1038,15.5106,4.0069,16.3938,34.2094,36.6221,35.1788,50.6894,4.1361,Centro,20.0,135.0,40.0,284.954,244.97,6.919,282.104,307.23,163.0,-37.018,-32.942,24.757,30.0,139.0,42.0,77.183,11.906,31.986,1571.362,1653.345,69.0,-5.464,-20.024,-3.581,yes,2026Q1,tile centroid within BCN commune polygon,2,7,6,7,22,4,0,3,4,4,11,3,0,1,0,0,0,3,2,4286,4229,98.6701,90.9462,reported
16,Ñuble,162,Itata,16202,Cobquecura,2312,2304,509,22.092,1412,61.2847,2232,96.5398,766,33.1315,351,15.1817,1756,75.9516,50,2.1626,721,31.1851,1591,68.8149,3.8664,0.3076,25.1193,10.7592,3.2538,13.3623,100.0,0.0,31.7137,45.0325,0.0,Centro,28.0,96.0,36.0,271.297,168.859,14.635,405.625,322.771,66.0,-13.351,-33.824,22.111,28.0,56.0,41.0,126.233,21.046,30.946,1536.889,1615.339,33.0,22.747,16.534,-8.082,yes,2026Q1,tile centroid within BCN commune polygon,3,11,4,7,25,4,0,4,4,5,13,3,1,0,0,197,1,1,1,8253,8165,98.9337,353.1574,reported
16,Ñuble,162,Itata,16203,Coelemu,5642,5635,813,14.4277,2499,44.3478,5513,97.7136,2297,40.7125,2270,40.234,4549,80.6274,111,1.9674,3802,67.3875,1840,32.6125,5.2385,0.252,35.5623,15.6793,4.6116,13.3203,37.5842,39.624,33.3984,47.375,6.2788,Centro,27.0,220.0,60.0,295.61,329.666,8.55,153.918,247.173,116.0,13.044,39.9,-14.053,27.0,105.0,46.0,79.971,15.211,34.352,1672.01,1450.21,72.0,13.758,13.88,18.738,yes,2026Q1,tile centroid within BCN commune polygon,4,15,7,11,37,4,0,4,4,5,13,3,1,0,0,565,1,1,1,1518,1473,97.0356,26.1078,reported
16,Ñuble,162,Itata,16204,Ninhue,2309,2308,576,24.9567,1337,57.9289,2248,97.3582,724,31.3556,336,14.5518,1678,72.6722,93,4.0277,628,27.1979,1681,72.8021,2.9181,0.1742,19.974,6.4991,2.1664,13.0849,100.0,0.0,40.6846,40.7279,0.0,Centro,14.0,36.0,16.0,136.473,94.767,23.333,299.0,437.417,21.0,-82.015,-77.824,322.393,9.0,13.0,9.0,50.589,6.66,28.462,1783.385,1265.308,20.0,-34.552,-68.491,1.288,yes,2026Q1,tile centroid within BCN commune polygon,2,5,4,4,15,4,0,3,3,1,7,3,2,0,0,557,2,2,1,45275,43253,95.534,1873.2352,reported
