source_sheet,source_row,selection_group,rbd,establishment_name,region,sponsor_name,project,selection_status,waitlist_position,source_page,source_spreadsheet
Seleccionados AC 2025,456,selected,8444,ESCUELA PATAGONIA,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAGALLANES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,457,selected,8449,ESCUELA ELBA OJEDA GÓMEZ,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAGALLANES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,458,selected,8474,LICEO BICENTENARIO HERNANDO DE MAGALLANES,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAGALLANES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,459,selected,8475,ESCUELA LIBERTADOR BDO. O´HIGGINS R.,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAGALLANES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,460,selected,8483,LICEO BICENTENARIO DONALD MC-INTYRE GRIFFITHS,DE MAGALLANES Y DE LA ANTÁRTICA CHILENA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAGALLANES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,461,selected,8495,LICEO CONFEDERACIÓN SUIZA,METROPOLITANA DE SANTIAGO,ILUSTRE MUNICIPALIDAD DE SANTIAGO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,462,selected,8500,LICEO INDUSTRIAL ELIODORO GARCÍA ZEGERS,METROPOLITANA DE SANTIAGO,ILUSTRE MUNICIPALIDAD DE SANTIAGO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,463,selected,8504,LICEO TÉCNICO A N° 27 CLELIA CLAVEL DINAT,METROPOLITANA DE SANTIAGO,FUND. NACIONAL DEL COMERCIO PARA LA EDUCACION,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,464,selected,8541,LICEO DE ADULTOS HERBERT VARGAS WALLIS,METROPOLITANA DE SANTIAGO,ILUSTRE MUNICIPALIDAD DE SANTIAGO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,465,selected,8555,ESCUELA REPÚBLICA EL LIBANO,METROPOLITANA DE SANTIAGO,ILUSTRE MUNICIPALIDAD DE SANTIAGO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,466,selected,8564,ESCUELA BÁSICA REINO DE NORUEGA,METROPOLITANA DE SANTIAGO,DEPARTAMENTO EDUC. MUN. DE QUINTA NORMAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,467,selected,8586,ESCUELA DIFERENCIAL JUAN SANDOVAL C.,METROPOLITANA DE SANTIAGO,ILUSTRE MUNICIPALIDAD DE SANTIAGO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,468,selected,8839,INSTITUTO FERMIN VIVACETA,METROPOLITANA DE SANTIAGO,ILUSTRE MUNICIPALIDAD LO BARNECHEA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,469,selected,9090,ESCUELA BAS. CENTRO EDUCACIÓNAL MILLANTU,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA GABRIELA MISTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,470,selected,9290,ESCUELA SOTERO DEL RÍO,METROPOLITANA DE SANTIAGO,CORP.MUNICIPAL DE EDUCACION-LA FLORIDA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,471,selected,9304,ESCUELA LOS CEREZOS,METROPOLITANA DE SANTIAGO,CORP.MUNICIPAL DE EDUCACION-LA FLORIDA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,472,selected,9307,ESCUELA OSCAR CASTRO,METROPOLITANA DE SANTIAGO,CORP.MUNICIPAL DE EDUCACION-LA FLORIDA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,473,selected,9410,ESCUELA CONSOLIDADA DÁVILA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,474,selected,9416,ESCUELA POETAS DE CHILE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,475,selected,9419,LICEO MUNICIPAL ENRIQUE BACKAUSSE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,476,selected,9422,ESCUELA CENTRO EDUC. REP. MEXICANA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,477,selected,9429,ESCUELA POETA VÍCTOR DOMINGO SILVA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA GABRIELA MISTRAL,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,478,selected,9433,ESCUELA PABLO NERUDA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,479,selected,9446,ESCUELA DE PÁRVULOS RAYITO DE LUZ,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,480,selected,9460,INST. REG. EDUC ADULTOS SAN MIGUEL,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,481,selected,9584,LICEO COMERCIAL VATE VICENTE HUIDOBRO,METROPOLITANA DE SANTIAGO,FUND. NACIONAL DEL COMERCIO PARA LA EDUCACION,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,482,selected,9586,LICEO MUNICIPALIZADO ARAUCANÍA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,483,selected,9593,ESCUELA BÁSICA EDUCADORES DE CHILE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,484,selected,9599,LICEO MUNICIPAL PURKUYEN,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,485,selected,9600,ESCUELA NANIHUE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,486,selected,9601,CENTRO EDUCACIÓNAL MUNICIPAL SAN RAMÓN,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,487,selected,9611,ESCUELA BÁSICA TUPAHUE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,488,selected,9625,ESCUELA BÁSICA VILLA LA CULTURA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,489,selected,9631,ESCUELA ESPECIAL DE ADULTOS,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,490,selected,9688,LICEO JUAN GÓMEZ MILLAS,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,491,selected,9690,CENTRO EDUC. CARDENAL JOSÉ MARÍA CARO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,492,selected,9693,LICEO POLITÉCNICO CIENCIA Y TECNOLOGÍA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,493,selected,9694,INSTITUTO COMERCIAL PADRE ALBERTO HURTADO DE PEDRO AGUIRRE CERDA,METROPOLITANA DE SANTIAGO,FUND. NACIONAL DEL COMERCIO PARA LA EDUCACION,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,494,selected,9697,LICEO POLIVALENTE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,495,selected,9698,ESCUELA BÁSICA AVIADORES,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,496,selected,9699,COLEGIO NACIONES UNIDAS,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,497,selected,9700,COLEGIO PALESTINO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,498,selected,9702,ESCUELA BÁSICA MARIO ARCE GATICA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,499,selected,9705,ESCUELA BÁSICA SALOMON SACK,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,500,selected,9710,ESCUELA BÁSICA SANTA ADRIANA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,501,selected,9713,COMPLEJO EDUCACIÓNAL FELIPE HERRERA LANE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,502,selected,9714,ESCUELA BÁSICA JOSÉ MARTÍ,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,503,selected,9716,ESCUELA BÁSICA ACAPULCO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,504,selected,9718,ESCUELA BÁSICA PAUL HARRIS,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,505,selected,9719,ESCUELA BÁSICA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,506,selected,9726,LICEO TENIENTE FRANCISCO MERY AGUIRRE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,507,selected,9727,ESCUELA CIUDAD DE BARCELONA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,508,selected,9729,ESCUELA VILLA SUR,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,509,selected,9733,ESCUELA BÁSICA CLARA ESTRELLA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,510,selected,9741,ESCUELA BÁSICA COEDUCACIÓNAL,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,511,selected,9747,C.E.I.A.PEDRO AGUIRRE CERDA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,512,selected,9863,LICEO SANTIAGO BUERAS Y AVARIA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA SANTA CORINA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,513,selected,9877,ESCUELA GENERAL O´HIGGINS,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA SANTA CORINA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,514,selected,9889,LICEO REINO DE DINAMARCA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA SANTA CORINA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,515,selected,9893,ESCUELA ESPECIAL ANDALUE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA SANTA CORINA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,516,selected,9982,LICEO COMERCIAL MOLINA LAVÍN,METROPOLITANA DE SANTIAGO,FUND. NACIONAL DEL COMERCIO PARA LA EDUCACION,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,517,selected,10075,LICEO POLIVALENTE LOS HÉROES DE LA CONCEPCIÓN,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,518,selected,10093,ESCUELA MILLAHUE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,519,selected,10095,ESCUELA IGNACIO CARRERA PINTO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,520,selected,10120,LICEO DE ADULTOS ALBERTO GALLEGUILLOS J.,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,521,selected,10127,ESC. DE EDUCACIÓN DIFERENCIAL QUILLAHUE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LAS BARRANCAS,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,522,selected,10263,ESCUELA D-114,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,523,selected,10271,ESCUELA ARAUCARIAS DE CHILE,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,524,selected,10278,ESCUELA PEDRO AGUIRRE CERDA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,525,selected,10280,ESCUELA BÁSICA POETA EUSEBIO LILLO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
